CVE,CVSS version,CVSS,EPSS,EPSS percentile
CVE-2014-8440,cvssMetricV2,10.0,0.873360000,0.994200000
CVE-2014-1635,cvssMetricV2,10.0,0.784630000,0.989850000
CVE-2014-9222,cvssMetricV2,10.0,0.872080000,0.994150000
CVE-2014-9583,cvssMetricV2,10.0,0.901150000,0.995800000
CVE-2015-0014,cvssMetricV2,10.0,0.807770000,0.991030000
CVE-2015-0235,cvssMetricV2,10.0,0.894540000,0.995400000
CVE-2015-0318,cvssMetricV2,10.0,0.895840000,0.995470000
CVE-2015-1497,cvssMetricV2,10.0,0.881770000,0.994650000
CVE-2015-2049,cvssMetricV2,9.0,0.828740000,0.992080000
CVE-2015-0240,cvssMetricV2,10.0,0.910340000,0.996280000
CVE-2015-0096,cvssMetricV2,9.3,0.892750000,0.995280000
CVE-2015-0097,cvssMetricV2,9.3,0.755100000,0.988410000
CVE-2015-0336,cvssMetricV2,9.3,0.917350000,0.996760000
CVE-2015-2284,cvssMetricV2,10.0,0.783550000,0.989800000
CVE-2015-0359,cvssMetricV2,10.0,0.906430000,0.996080000
CVE-2015-2845,cvssMetricV2,10.0,0.856190000,0.993400000
CVE-2015-3090,cvssMetricV2,10.0,0.908360000,0.996180000
CVE-2015-3306,cvssMetricV2,10.0,0.941110000,0.998970000
CVE-2014-9727,cvssMetricV2,10.0,0.875460000,0.994310000
CVE-2015-0779,cvssMetricV2,10.0,0.771410000,0.989180000
CVE-2015-3105,cvssMetricV2,10.0,0.912430000,0.996430000
CVE-2015-2797,cvssMetricV2,10.0,0.806120000,0.990970000
CVE-2015-1158,cvssMetricV2,10.0,0.812770000,0.991290000
CVE-2015-5371,cvssMetricV2,10.0,0.868840000,0.993940000
CVE-2015-2373,cvssMetricV2,10.0,0.712990000,0.986400000
CVE-2015-1171,cvssMetricV2,10.0,0.765650000,0.988920000
CVE-2015-2509,cvssMetricV2,9.3,0.896020000,0.995490000
CVE-2015-5082,cvssMetricV2,10.0,0.846240000,0.992870000
CVE-2015-1538,cvssMetricV2,10.0,0.858130000,0.993490000
CVE-2015-3864,cvssMetricV2,10.0,0.875550000,0.994330000
CVE-2015-7709,cvssMetricV2,10.0,0.873690000,0.994220000
CVE-2015-7765,cvssMetricV2,9.0,0.793460000,0.990270000
CVE-2015-7766,cvssMetricV2,9.0,0.775480000,0.989350000
CVE-2015-2342,cvssMetricV2,10.0,0.920310000,0.996990000
CVE-2015-3628,cvssMetricV2,9.0,0.759580000,0.988650000
CVE-2015-8048,cvssMetricV2,10.0,0.728270000,0.987070000
CVE-2015-8410,cvssMetricV2,10.0,0.728270000,0.987070000
CVE-2015-8411,cvssMetricV2,10.0,0.728270000,0.987070000
CVE-2015-8412,cvssMetricV2,10.0,0.728270000,0.987070000
CVE-2015-8413,cvssMetricV2,10.0,0.728270000,0.987070000
CVE-2015-8420,cvssMetricV2,10.0,0.742140000,0.987710000
CVE-2015-8421,cvssMetricV2,10.0,0.742140000,0.987710000
CVE-2015-8422,cvssMetricV2,10.0,0.742140000,0.987710000
CVE-2015-8423,cvssMetricV2,10.0,0.742140000,0.987710000
CVE-2015-8424,cvssMetricV2,10.0,0.742140000,0.987710000
CVE-2015-8425,cvssMetricV2,10.0,0.742140000,0.987710000
CVE-2015-8426,cvssMetricV2,10.0,0.742140000,0.987710000
CVE-2015-8427,cvssMetricV2,10.0,0.742140000,0.987710000
CVE-2015-8428,cvssMetricV2,10.0,0.742140000,0.987710000
CVE-2015-8429,cvssMetricV2,10.0,0.742140000,0.987710000
CVE-2015-8430,cvssMetricV2,10.0,0.742140000,0.987710000
CVE-2015-8431,cvssMetricV2,10.0,0.742140000,0.987710000
CVE-2015-8434,cvssMetricV2,10.0,0.742140000,0.987710000
CVE-2015-7755,cvssMetricV2,10.0,0.891600000,0.995220000
CVE-2007-5659,cvssMetricV31,7.8,0.934450000,0.998180000
CVE-2008-1447,cvssMetricV31,6.8,0.923090000,0.997210000
CVE-2008-2992,cvssMetricV31,7.8,0.939470000,0.998740000
