CVE,CVSS version,CVSS,EPSS,EPSS percentile
CVE-2022-1119,cvssMetricV31,7.5,0.90628,0.99605
CVE-2022-1329,cvssMetricV31,8.8,0.93519,0.99825
CVE-2022-1471,cvssMetricV31,8.3,0.9371,0.9985
CVE-2022-1903,cvssMetricV31,8.1,0.92311,0.99718
CVE-2022-21371,cvssMetricV31,7.5,0.9394,0.99875
CVE-2022-21500,cvssMetricV31,7.5,0.93869,0.99867
CVE-2022-21661,cvssMetricV31,8.0,0.90152,0.99579
CVE-2022-23134,cvssMetricV2,5.0,0.91467,0.99661
CVE-2022-2414,cvssMetricV31,7.5,0.90477,0.99594
CVE-2022-24288,cvssMetricV31,8.8,0.93452,0.9982
CVE-2022-24716,cvssMetricV31,7.5,0.92826,0.9976
CVE-2022-2486,cvssMetricV31,8.0,0.93087,0.99783
CVE-2022-2487,cvssMetricV31,8.0,0.92911,0.9977
CVE-2022-2488,cvssMetricV31,8.0,0.93168,0.99791
CVE-2022-24990,cvssMetricV31,7.5,0.94358,0.99955
CVE-2022-25765,cvssMetricV31,7.3,0.90367,0.99588
CVE-2022-26135,cvssMetricV31,6.5,0.90887,0.99619
CVE-2022-26159,cvssMetricV31,5.3,0.92471,0.99731
CVE-2022-26923,cvssMetricV31,8.8,0.91937,0.99688
CVE-2022-27925,cvssMetricV31,7.2,0.94306,0.99936
CVE-2022-27926,cvssMetricV31,6.1,0.94251,0.99923
CVE-2022-28117,cvssMetricV31,4.9,0.90912,0.9962
CVE-2022-28810,cvssMetricV31,6.8,0.92115,0.99702
CVE-2022-28955,cvssMetricV31,7.5,0.9013,0.99577
CVE-2022-29298,cvssMetricV31,7.5,0.9108,0.99631
CVE-2022-30190,cvssMetricV31,7.8,0.92777,0.99756
CVE-2022-30333,cvssMetricV31,7.5,0.91946,0.9969
CVE-2022-31268,cvssMetricV31,7.5,0.93626,0.9984
CVE-2022-31474,cvssMetricV31,7.5,0.92286,0.99715
CVE-2022-31793,cvssMetricV31,7.5,0.93443,0.99818
CVE-2022-33891,cvssMetricV31,8.8,0.94251,0.99923
CVE-2022-34753,cvssMetricV31,8.8,0.91821,0.99681
CVE-2022-36537,cvssMetricV31,7.5,0.94176,0.99909
CVE-2022-36804,cvssMetricV31,8.8,0.94429,0.99982
CVE-2022-40127,cvssMetricV31,8.8,0.93221,0.99797
CVE-2022-40734,cvssMetricV31,6.5,0.92818,0.99759
CVE-2022-41040,cvssMetricV31,8.8,0.94265,0.99926
CVE-2022-41080,cvssMetricV31,8.8,0.93739,0.99855
CVE-2022-41082,cvssMetricV31,8.0,0.92421,0.99728
CVE-2022-41412,cvssMetricV31,8.6,0.91138,0.99635
CVE-2022-41800,cvssMetricV31,8.7,0.9277,0.99755
CVE-2022-43769,cvssMetricV31,8.8,0.92715,0.9975
CVE-2022-46463,cvssMetricV31,7.5,0.90049,0.9957
CVE-2022-48428,cvssMetricV31,4.6,0.91507,0.99662
CVE-2023-0126,cvssMetricV31,7.5,0.90998,0.99625
CVE-2023-0159,cvssMetricV31,7.5,0.91604,0.99668
CVE-2023-0286,cvssMetricV31,7.4,0.9108,0.9963
CVE-2023-0315,cvssMetricV31,8.8,0.90555,0.99599
CVE-2023-0630,cvssMetricV31,8.8,0.93151,0.99789
CVE-2023-0669,cvssMetricV31,7.2,0.94364,0.99957
CVE-2023-1389,cvssMetricV31,8.8,0.94144,0.99905
CVE-2023-1454,cvssMetricV31,6.3,0.92493,0.99732
CVE-2023-20073,cvssMetricV31,5.3,0.91974,0.99691
CVE-2023-20273,cvssMetricV31,7.2,0.92652,0.99746
CVE-2023-20889,cvssMetricV31,7.5,0.9104,0.99627
CVE-2023-21839,cvssMetricV31,7.5,0.93303,0.99804
CVE-2023-22952,cvssMetricV31,8.8,0.93618,0.99839
CVE-2023-23752,cvssMetricV31,5.3,0.94447,0.9999
CVE-2023-25136,cvssMetricV31,6.5,0.9058,0.99601
CVE-2023-25194,cvssMetricV31,8.8,0.91897,0.99685
CVE-2023-2523,cvssMetricV31,7.3,0.92908,0.99769
CVE-2023-26360,cvssMetricV31,8.6,0.94164,0.99909
CVE-2023-2648,cvssMetricV31,6.3,0.92417,0.99727
CVE-2023-27524,cvssMetricV31,8.9,0.93357,0.99809
CVE-2023-28432,cvssMetricV31,7.5,0.93061,0.99782
CVE-2023-29084,cvssMetricV31,7.2,0.93552,0.99831
CVE-2023-29298,cvssMetricV31,7.5,0.9431,0.99937
CVE-2023-29489,cvssMetricV31,5.3,0.9333,0.99807
CVE-2023-30625,cvssMetricV31,8.8,0.9154,0.99665
CVE-2023-32007,cvssMetricV31,8.8,0.92579,0.9974
CVE-2023-32235,cvssMetricV31,7.5,0.92973,0.99776
CVE-2023-32315,cvssMetricV31,8.6,0.94398,0.99971
CVE-2023-34127,cvssMetricV31,8.8,0.91945,0.99689
CVE-2023-35081,cvssMetricV31,7.2,0.9275,0.99753
CVE-2023-36844,cvssMetricV31,5.3,0.93615,0.99838
CVE-2023-36846,cvssMetricV31,5.3,0.93188,0.99794
CVE-2023-36847,cvssMetricV31,5.3,0.93188,0.99794
CVE-2023-38205,cvssMetricV31,7.5,0.93717,0.99851
CVE-2023-38831,cvssMetricV31,7.8,0.93562,0.99832
CVE-2023-41266,cvssMetricV31,8.2,0.93549,0.9983
CVE-2023-4220,cvssMetricV31,8.1,0.92799,0.99757
CVE-2023-44487,cvssMetricV31,7.5,0.90392,0.9959
CVE-2023-4542,cvssMetricV31,6.3,0.90904,0.9962
CVE-2023-46805,cvssMetricV31,8.2,0.94438,0.99986
CVE-2023-47218,cvssMetricV31,5.8,0.93147,0.99789
CVE-2023-4911,cvssMetricV31,7.8,0.90524,0.99597
CVE-2023-50387,cvssMetricV31,7.5,0.90692,0.99608
CVE-2023-5222,cvssMetricV31,6.3,0.90169,0.9958
CVE-2023-52251,cvssMetricV31,8.8,0.92759,0.99755
CVE-2023-6063,cvssMetricV31,7.5,0.92056,0.99698
CVE-2023-6895,cvssMetricV31,6.3,0.93197,0.99795
CVE-2024-0305,cvssMetricV31,5.3,0.90467,0.99593
CVE-2024-10914,cvssMetricV31,8.1,0.93646,0.99842
CVE-2024-10915,cvssMetricV31,8.1,0.92402,0.99725
CVE-2024-1561,cvssMetricV30,7.5,0.90179,0.99581
CVE-2024-20767,cvssMetricV31,7.4,0.93821,0.99863
CVE-2024-21683,cvssMetricV31,8.8,0.92201,0.99708
CVE-2024-21893,cvssMetricV31,8.2,0.9432,0.9994
CVE-2024-22024,cvssMetricV31,8.3,0.93544,0.9983
CVE-2024-2330,cvssMetricV31,6.3,0.92298,0.99716
CVE-2024-24919,cvssMetricV31,8.6,0.94289,0.9993
CVE-2024-25852,cvssMetricV31,8.8,0.92736,0.99752
CVE-2024-27199,cvssMetricV31,7.3,0.94475,0.99997
CVE-2024-27292,cvssMetricV31,7.5,0.90078,0.99573
CVE-2024-27316,cvssMetricV31,7.5,0.91165,0.99637
CVE-2024-28995,cvssMetricV31,8.6,0.94287,0.9993
CVE-2024-29059,cvssMetricV31,7.5,0.91643,0.9967
CVE-2024-29269,cvssMetricV31,8.8,0.9183,0.99683
CVE-2024-2961,cvssMetricV31,7.3,0.93264,0.998
CVE-2024-29824,cvssMetricV31,8.8,0.93613,0.99838
CVE-2024-31850,cvssMetricV31,8.6,0.92705,0.99749
CVE-2024-31851,cvssMetricV31,8.6,0.9236,0.99722
CVE-2024-3273,cvssMetricV31,7.3,0.94213,0.99914
CVE-2024-34470,cvssMetricV31,8.6,0.92042,0.99697
CVE-2024-40348,cvssMetricV31,8.2,0.92205,0.99709
CVE-2024-45195,cvssMetricV31,7.5,0.94029,0.99889
CVE-2024-4956,cvssMetricV31,7.5,0.93821,0.99864
CVE-2024-57727,cvssMetricV31,7.5,0.91879,0.99684
CVE-2024-8190,cvssMetricV31,7.2,0.91517,0.99664
CVE-2024-8504,cvssMetricV31,8.8,0.92261,0.99713
CVE-2024-9463,cvssMetricV31,7.5,0.92153,0.99704
CVE-2024-9474,cvssMetricV31,7.2,0.93968,0.9988
CVE-2024-9935,cvssMetricV31,7.5,0.90529,0.99598
